Assignment,AttackType,MaliciousPct,Model,SuccessRate,FailureRate,Latency,MAR,ServiceDenialRate,ServiceDenialCount,Availability,PoolAvailability,HonestAvailability,TPR_gov,FPR_gov,FNR_gov,TNR_gov,Precision_gov,NPV_gov,F1_gov,TPR_exp,MalExposureRate,NumMalExposed,NumMalBlacklistedExposed,TPR_sel,FPR_sel,FNR_sel,TNR_sel,Precision_sel,NPV_sel,F1_sel,PMTI,RepSep,RepSep_provider,SER_mal,EarlyMAR_100,PctGoodSel,PctWarningSel,PctServiceDenial,FailMalicious_Pct,FailHonest_Pct,UndetectedMaliciousRate,TPR,FPR,FNR,TNR,Precision,NPV,F1,FirstHalf_SR,FirstHalf_MAR,SecondHalf_SR,SecondHalf_MAR,SR_Drop,MAR_Drop,MalSelected_Phase1,MalSelected_Phase2,MalSelectRatio,InitialMAR_Phase2,FinalMAR_Phase2,MARImprovement,RunsToDetect,StalenessScore
moderate,always,50,Threshold-MaxRep,88.98807632,11.01192368,213.2391893,93.82,27.49,274.9,72.51,74.42857143,99.14285714,50.28571429,0.857142857,49.71428571,99.14285714,98.5645933,66.71982891,66.31808476,50.28571429,100,35,17.6,100,2.660233581,0,97.33976642,75.0028897,100,85.24396779,2.808730159,0.209760941,0.175165827,NaN,79.8,72.02077003,27.97922997,27.49,75.0028897,24.9971103,49.71428571,50.28571429,0.857142857,49.71428571,99.14285714,98.5645933,66.71982891,66.31808476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,50,Threshold-NoTierSel,88.84230789,11.15769211,213.5930582,93.88,29.8,298,70.2,73.57142857,98.57142857,51.42857143,1.428571429,48.57142857,98.57142857,97.38403775,67.08678032,67.11535158,51.42857143,100,35,18,100,2.628498816,0,97.37150118,76.51709633,100,86.38298995,3.229721854,0.200157457,0.175732167,NaN,74.1,69.22204657,30.77795343,29.8,76.51709633,23.48290367,48.57142857,51.42857143,1.428571429,48.57142857,98.57142857,97.38403775,67.08678032,67.11535158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,always,50,Threshold-Uniform,82.35955202,17.64044798,226.304733,88.22,23.15,231.5,76.85,73.85714286,99.42857143,51.71428571,0.571428571,48.28571429,99.42857143,98.92045455,67.40769461,67.7406681,51.71428571,100,35,18.1,100,2.668343797,0,97.3316562,86.83364858,100,92.92785837,6.499288417,0.085526325,0.060319204,NaN,57.3,18.42911585,81.57088415,23.15,86.83364858,13.16635142,48.28571429,51.71428571,0.571428571,48.28571429,99.42857143,98.92045455,67.40769461,67.7406681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
moderate,firsthalf,0,3VSL-Binary,97.20947658,2.790523424,195.7231807,100,0.74,7.4,99.26,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.790523424,0,97.20947658,0,100,0,NaN,NaN,NaN,NaN,100,96.79721359,3.20278641,0.74,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,96.5,100,96.48,100,0.02,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,0,Beta (BRS),97.20947658,2.790523424,195.7231807,100,0.74,7.4,99.26,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.790523424,0,97.20947658,0,100,0,NaN,NaN,NaN,NaN,100,96.36298377,3.637016235,0.74,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,96.5,100,96.48,100,0.02,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,0,RUST,97.20968602,2.790313979,195.6699828,100,1.08,10.8,98.92,99.42857143,99.42857143,NaN,0.571428571,NaN,99.42857143,NaN,NaN,NaN,NaN,0,0,0,0,2.790313979,0,97.20968602,0,100,0,NaN,NaN,NaN,NaN,100,95.15791874,4.842081258,1.08,0,100,NaN,NaN,0.571428571,NaN,99.42857143,NaN,NaN,NaN,96.38,100,95.94,100,0.44,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,0,RUST-NoDH,97.2092121,2.790787901,195.7196746,100,0.75,7.5,99.25,99.57142857,99.57142857,NaN,0.428571429,NaN,99.57142857,NaN,NaN,NaN,NaN,0,0,0,0,2.790787901,0,97.2092121,0,100,0,NaN,NaN,NaN,NaN,100,97.91498248,2.085017522,0.75,0,100,NaN,NaN,0.428571429,NaN,99.57142857,NaN,NaN,NaN,96.5,100,96.46,100,0.04,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,0,RUST-NoRec,97.20898741,2.791012595,195.7182885,100,0.76,7.6,99.24,99,99,NaN,1,NaN,99,NaN,NaN,NaN,NaN,0,0,0,0,2.791012595,0,97.20898741,0,100,0,NaN,NaN,NaN,NaN,100,93.24924045,6.750759549,0.76,0,100,NaN,NaN,1,NaN,99,NaN,NaN,NaN,96.5,100,96.44,100,0.06,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,0,RUST-NoTier,97.20941215,2.790587854,195.6215625,100,1.43,14.3,98.57,98.85714286,98.85714286,NaN,1.142857143,NaN,98.85714286,NaN,NaN,NaN,NaN,0,0,0,0,2.790587854,0,97.20941215,0,100,0,NaN,NaN,NaN,NaN,100,85.70258148,14.29741852,1.43,0,100,NaN,NaN,1.142857143,NaN,98.85714286,NaN,NaN,NaN,95.94,100,95.7,100,0.24,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,0,RUST-Uniform,97.20809871,2.791901289,195.7158235,100,0.78,7.8,99.22,98.71428571,98.71428571,NaN,1.285714286,NaN,98.71428571,NaN,NaN,NaN,NaN,0,0,0,0,2.791901289,0,97.20809871,0,100,0,NaN,NaN,NaN,NaN,100,40.4792622,59.5207378,0.78,0,100,NaN,NaN,1.285714286,NaN,98.71428571,NaN,NaN,NaN,96.46,100,96.44,100,0.02,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,0,ScalarRep-CumReward,97.20947658,2.790523424,195.7231807,100,0.74,7.4,99.26,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.790523424,0,97.20947658,0,100,0,NaN,NaN,NaN,NaN,100,91.90996982,8.090030184,0.74,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,96.5,100,96.48,100,0.02,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,0,ScalarRep-EMA,97.20947658,2.790523424,195.7231807,100,0.74,7.4,99.26,100,100,NaN,0,NaN,100,NaN,NaN,NaN,NaN,0,0,0,0,2.790523424,0,97.20947658,0,100,0,NaN,NaN,NaN,NaN,100,0.161290732,99.83870927,0.74,0,100,NaN,NaN,0,NaN,100,NaN,NaN,NaN,96.5,100,96.48,100,0.02,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,0,Threshold,97.20968602,2.790313979,195.6699828,100,1.08,10.8,98.92,99.57142857,99.57142857,NaN,0.428571429,NaN,99.57142857,NaN,NaN,NaN,NaN,0,0,0,0,2.790313979,0,97.20968602,0,100,0,NaN,NaN,NaN,NaN,100,95.15791874,4.842081258,1.08,0,100,NaN,NaN,0.428571429,NaN,99.57142857,NaN,NaN,NaN,96.38,100,95.94,100,0.44,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,0,Threshold-MaxRep,97.20517093,2.794829066,195.6723707,100,0.89,8.9,99.11,99.57142857,99.57142857,NaN,0.428571429,NaN,99.57142857,NaN,NaN,NaN,NaN,0,0,0,0,2.794829066,0,97.20517093,0,100,0,NaN,NaN,NaN,NaN,100,95.03637055,4.963629446,0.89,0,100,NaN,NaN,0.428571429,NaN,99.57142857,NaN,NaN,NaN,96.46,100,96.22,100,0.24,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,0,Threshold-NoTierSel,97.20941215,2.790587854,195.6215625,100,1.43,14.3,98.57,99.28571429,99.28571429,NaN,0.714285714,NaN,99.28571429,NaN,NaN,NaN,NaN,0,0,0,0,2.790587854,0,97.20941215,0,100,0,NaN,NaN,NaN,NaN,100,84.97146899,15.02853101,1.43,0,100,NaN,NaN,0.714285714,NaN,99.28571429,NaN,NaN,NaN,95.94,100,95.7,100,0.24,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,0,Threshold-Uniform,97.20809871,2.791901289,195.7158235,100,0.78,7.8,99.22,99.42857143,99.42857143,NaN,0.571428571,NaN,99.42857143,NaN,NaN,NaN,NaN,0,0,0,0,2.791901289,0,97.20809871,0,100,0,NaN,NaN,NaN,NaN,100,40.34787834,59.65212166,0.78,0,100,NaN,NaN,0.571428571,NaN,99.42857143,NaN,NaN,NaN,96.46,100,96.44,100,0.02,0,0,0,NaN,100,100,0,NaN,NaN
moderate,firsthalf,10,3VSL-Binary,96.89793692,3.102063075,197.1107489,99.8,2.31,23.1,97.69,100,100,0,0,100,100,0,90,0,0,100,7,0,34,3.005861869,46,96.99413813,3.109568592,99.89383789,5.643036639,NaN,0.206631913,0.142315989,NaN,100,95.80445001,4.195549985,2.31,3.109568592,96.89043141,100,0,0,100,100,0,90,0,94.26,99.8,95.06,99.8,-0.8,1.42E-15,1,1,0.666666667,99.7,99.7,0,NaN,11.8
moderate,firsthalf,10,Beta (BRS),96.88748216,3.112517836,197.1503244,99.72,2.31,23.1,97.69,100,100,0,0,100,100,0,90,0,0,100,7,0,21.23809524,3.008482728,58.76190476,96.99151727,3.320728291,99.81979034,5.693283899,NaN,0.300835793,0.185787539,NaN,99.4,96.22321196,3.776788035,2.31,3.320728291,96.67927171,100,0,0,100,100,0,90,0,94.26,99.66,95.04,99.78,-0.78,-0.12,1.7,1.1,0.529166667,99.7,99.8,0.1,NaN,12.36944444
moderate,firsthalf,10,RUST,96.87787153,3.122128471,197.0493822,99.7,3.27,32.7,96.73,97.85714286,99.04761905,12.85714286,0.952380952,87.14285714,99.04761905,46.66666667,91.10496749,19.83333333,12.85714286,100,7,0.9,32,3.017521725,48,96.98247828,3.532157577,99.7964599,6.268266643,1.25,0.283794867,0.168266008,NaN,99.7,93.07393923,6.926060767,3.27,3.532157577,96.46784242,87.14285714,12.85714286,0.952380952,87.14285714,99.04761905,46.66666667,91.10496749,19.83333333,93.72,99.62,93.7,99.78,0.02,-0.16,1.9,1.1,0.630952381,99.6,99.9,0.3,154.1666667,26.51587302
moderate,firsthalf,10,RUST-NoDH,96.88474693,3.115253073,197.1023917,99.73,2.41,24.1,97.59,97.57142857,98.57142857,11.42857143,1.428571429,88.57142857,98.57142857,38.33333333,90.93156977,17.16666667,11.42857143,100,7,0.8,34.5952381,3.010845894,45.4047619,96.98915411,3.466711449,99.83000378,6.221685972,1.1,0.226358854,0.173292279,NaN,99.7,97.30611479,2.693885215,2.41,3.466711449,96.53328855,88.57142857,11.42857143,1.428571429,88.57142857,98.57142857,38.33333333,90.93156977,17.16666667,94.18,99.68,94.92,99.78,-0.74,-0.1,1.6,1.1,0.976190476,99.5,99.8,0.3,178.3,29.39365079
moderate,firsthalf,10,RUST-NoRec,96.88384763,3.116152369,197.1343833,99.66,2.43,24.3,97.57,97.28571429,98.73015873,15.71428571,1.26984127,84.28571429,98.73015873,55,91.34514766,23.66666667,15.71428571,100,7,1.1,30.5952381,3.003233046,49.4047619,96.99676695,3.874939875,99.76657258,6.701256857,1.714285714,0.261872344,0.153823595,NaN,99.7,90.25355899,9.746441008,2.43,3.874939875,96.12506013,84.28571429,15.71428571,1.26984127,84.28571429,98.73015873,55,91.34514766,23.66666667,94.16,99.56,94.9,99.76,-0.74,-0.2,2.2,1.2,0.5,99.6,99.9,0.3,185.9285714,27.80952381
moderate,firsthalf,10,RUST-NoTier,96.82447651,3.175523487,197.0901129,99.39,3.64,36.4,96.36,97.14285714,99.04761905,20,0.952380952,80,99.04761905,73,91.78270706,29.72222222,20,100,7,1.4,27.18253968,3.007471849,72.81746032,96.99252815,5.793921242,99.53820128,9.507177002,1.638888889,0.246724319,0.174227699,NaN,99,84.19018976,15.80981024,3.64,5.793921242,94.20607876,80,20,0.952380952,80,99.04761905,73,91.78270706,29.72222222,93.28,99.14,93.32,99.64,-0.04,-0.5,4.3,1.8,0.503452381,99.5,99.5,0,238.9722222,31.26753968
moderate,firsthalf,10,RUST-Uniform,96.60959898,3.390401018,197.6446234,98.94,2.33,23.3,97.67,97.57142857,98.88888889,14.28571429,1.111111111,85.71428571,98.88888889,46.66666667,91.22788233,21.38888889,14.28571429,100,7,1,36.37100619,3.023121042,63.62899381,96.97687896,11.22770041,99.28772282,16.69567691,3.75,0.026294287,0.022100431,NaN,98.5,35.87782082,64.12217918,2.33,11.22770041,88.77229959,85.71428571,14.28571429,1.111111111,85.71428571,98.88888889,46.66666667,91.22788233,21.38888889,94.28,98.66,94.44,99.22,-0.16,-0.56,6.7,3.9,0.652380952,98.7,99.7,1,248.2222222,31.49079365
moderate,firsthalf,10,ScalarRep-CumReward,96.88762765,3.112372353,197.1326235,99.71,2.31,23.1,97.69,100,100,0,0,100,100,0,90,0,0,100,7,0,20.83333333,3.008682538,59.16666667,96.99131746,3.385860927,99.80930681,5.817238715,NaN,14.61548761,5.714313163,NaN,99.4,91.70901925,8.290980746,2.31,3.385860927,96.61413907,100,0,0,100,100,0,90,0,94.26,99.64,95.04,99.78,-0.78,-0.14,1.8,1.1,0.5,99.6,99.8,0.2,NaN,11.96666667
moderate,firsthalf,10,ScalarRep-EMA,96.41598112,3.584018879,197.8968718,97.11,2.31,23.1,97.69,100,100,0,0,100,100,0,90,0,0,100,7,0,22.84615489,3.006252799,77.15384511,96.9937472,18.04936098,97.61633863,19.44424368,NaN,-0.043270926,0.029773482,NaN,96.8,0.112962767,99.88703723,2.31,18.04936098,81.95063902,100,0,0,100,100,0,90,0,94.26,95.36,94.12,98.86,0.14,-3.5,23.2,5.7,0.26607465,96.9,99.7,2.8,NaN,9.767910833
moderate,firsthalf,10,Threshold,96.8775157,3.122484303,197.038563,99.7,3.28,32.8,96.72,98,99.20634921,12.85714286,0.793650794,87.14285714,99.20634921,46.66666667,91.11946024,19.83333333,12.85714286,100,7,0.9,32,3.017877557,48,96.98212244,3.532157577,99.7964599,6.268266643,1.25,0.267227988,0.157887924,NaN,99.7,93.06291453,6.937085473,3.28,3.532157577,96.46784242,87.14285714,12.85714286,0.793650794,87.14285714,99.20634921,46.66666667,91.11946024,19.83333333,93.7,99.62,93.7,99.78,0,-0.16,1.9,1.1,0.630952381,99.6,99.9,0.3,154.1666667,26.51587302
moderate,firsthalf,10,Threshold-MaxRep,96.88589848,3.114101516,197.0073065,99.79,3.01,30.1,96.99,98.14285714,99.20634921,11.42857143,0.793650794,88.57142857,99.20634921,41.66666667,90.98644883,17.61111111,11.42857143,100,7,0.8,30.66666667,3.017251745,49.33333333,96.98274826,3.137977683,99.88253944,5.647759104,1.3,0.258487055,0.148775097,NaN,100,92.95954267,7.040457333,3.01,3.137977683,96.86202232,88.57142857,11.42857143,0.793650794,88.57142857,99.20634921,41.66666667,90.98644883,17.61111111,93.9,99.78,94.04,99.8,-0.14,-0.02,1.1,1,0.857142857,99.7,99.7,0,251.3,30.87619048
moderate,firsthalf,10,Threshold-NoTierSel,96.80330757,3.196692435,197.1074927,99.35,3.65,36.5,96.35,97.28571429,99.20634921,20,0.793650794,80,99.20634921,74.66666667,91.79943926,29.55555556,20,100,7,1.4,29.07539683,2.998467464,70.92460317,97.00153254,6.752151278,99.52721757,10.88048996,1.583333333,0.231997036,0.167223696,NaN,99,83.85695987,16.14304013,3.65,6.752151278,93.24784872,80,20,0.793650794,80,99.20634921,74.66666667,91.79943926,29.55555556,93.26,99.12,93.28,99.58,-0.02,-0.46,4.4,2.1,0.531785714,99.4,99.5,0.1,235.1111111,30.96309524
moderate,firsthalf,10,Threshold-Uniform,96.59910459,3.400895415,197.6432192,98.92,2.34,23.4,97.66,99.71428571,99.84126984,1.428571429,0.158730159,98.57142857,99.84126984,10,90.11594203,2.5,1.428571429,100,7,0.1,37.91862523,3.01373568,62.08137477,96.98626432,11.87137857,99.28762402,17.64855286,3,0.026953738,0.023635631,NaN,98.5,35.76097392,64.23902608,2.34,11.87137857,88.12862143,98.57142857,1.428571429,0.158730159,98.57142857,99.84126984,10,90.11594203,2.5,94.26,98.66,94.42,99.18,-0.16,-0.52,6.7,4.1,0.702380952,98.7,99.6,0.9,332,18.75968254
moderate,firsthalf,30,3VSL-Binary,95.24064945,4.759350549,200.365346,95.69,5.59,55.9,94.41,100,100,0,0,100,100,0,70,0,0,100,21,0,41.99151666,2.995113696,58.00848334,97.0048863,38.73924983,97.188223,39.65258959,NaN,0.170248435,0.170982124,NaN,94.7,90.41823705,9.581762947,5.59,38.73924983,61.26075017,100,0,0,100,100,0,70,0,92.14,94.9,87.7,96.48,4.44,-1.58,25.5,17.6,0.741698161,95.3,96.5,1.2,NaN,16.62830268
moderate,firsthalf,30,Beta (BRS),95.33761947,4.662380526,200.2391399,95.33,5.59,55.9,94.41,100,100,0,0,100,100,0,70,0,0,100,21,0,37.04494048,2.973967499,62.95505952,97.0260325,38.31704584,96.72198279,37.16664798,NaN,0.229056567,0.190800791,NaN,91,95.60273055,4.397269455,5.59,38.31704584,61.68295416,100,0,0,100,100,0,70,0,92.14,93.98,87.88,96.68,4.26,-2.7,30.1,16.6,0.567103664,95.8,96.6,0.8,NaN,13.45172774
moderate,firsthalf,30,RUST,95.78684761,4.213152393,198.7838989,96.31,10.09,100.9,89.91,92.71428571,99.3877551,22.85714286,0.612244898,77.14285714,99.3877551,93.80952381,75.07140357,36.31758242,22.85714286,100,21,4.8,30.66035711,3.069647903,69.33964289,96.9303521,29.29580835,97.02583067,29.43864348,4.275,0.195315543,0.170426345,NaN,94.2,84.12747437,15.87252563,10.09,29.29580835,70.70419165,77.14285714,22.85714286,0.612244898,77.14285714,99.3877551,93.80952381,75.07140357,36.31758242,89.28,94.84,82.96,97.78,6.32,-2.94,25.8,11.1,0.444855896,96.6,98.6,2,199.5516667,32.70115382
moderate,firsthalf,30,RUST-NoDH,95.50820139,4.491798611,200.000479,95.85,6.26,62.6,93.74,87,99.18367347,41.42857143,0.816326531,58.57142857,99.18367347,95.27777778,79.89805986,57.1390458,41.42857143,100,21,8.7,37.27949005,3.001869551,62.72050995,96.99813045,35.99186988,97.05495728,36.21397566,4.137894605,0.146662639,0.176317284,NaN,95.1,93.22361335,6.776386649,6.26,35.99186988,64.00813012,58.57142857,41.42857143,0.816326531,58.57142857,99.18367347,95.27777778,79.89805986,57.1390458,92.1,94.7,86.96,97,5.14,-2.3,26.5,15,0.585976032,95.5,98.5,3,211.9195105,39.17101146
moderate,firsthalf,30,RUST-NoRec,95.55469888,4.445301119,199.67448,95.36,6.61,66.1,93.39,84.57142857,98.36734694,47.61904762,1.632653061,52.38095238,98.36734694,92.999778,81.5035647,62.45134728,47.61904762,100,21,10,32.10825247,3.029685394,67.89174753,96.97031461,34.96627892,96.42601106,33.04342533,3.641816794,0.194461167,0.176103027,NaN,93.8,78.67238033,21.32761967,6.61,34.96627892,65.03372108,52.38095238,47.61904762,1.632653061,52.38095238,98.36734694,92.999778,81.5035647,62.45134728,92.04,93.6,86.44,97.12,5.6,-3.52,32,14.4,0.476292022,95.3,98.8,3.5,197.0776246,36.54855032
moderate,firsthalf,30,RUST-NoTier,95.93266994,4.067330061,198.5267786,95.79,11.02,110.2,88.98,95.71428571,99.3877551,12.85714286,0.612244898,87.14285714,99.3877551,92.16666667,72.70565319,22.100902,12.85714286,100,21,2.7,23.15386972,3.100104132,76.84613028,96.89989587,26.66627909,96.21019192,24.38132708,7.733333333,0.17283665,0.163320566,NaN,90.2,77.99221157,22.00778843,11.02,26.66627909,73.33372091,87.14285714,12.85714286,0.612244898,87.14285714,99.3877551,92.16666667,72.70565319,22.100902,88.04,93.46,82.68,98.12,5.36,-4.66,32.7,9.4,0.287114596,96.8,99.4,2.6,155.1166667,26.08746549
moderate,firsthalf,30,RUST-Uniform,93.19376962,6.806230382,204.34411,89.1,5.92,59.2,94.08,83.71428571,98.7755102,51.42857143,1.224489796,48.57142857,98.7755102,95.17882118,82.65858073,66.33868535,51.42857143,100,21,10.8,35.48093648,3.064483738,64.51906352,96.93551626,59.87817516,91.93311165,44.41108453,8.29957265,0.022973311,0.038596809,NaN,85.4,26.0808078,73.9191922,5.92,59.87817516,40.12182484,48.57142857,51.42857143,1.224489796,48.57142857,98.7755102,95.17882118,82.65858073,66.33868535,92.12,85.66,83.24,92.54,8.88,-6.88,71.7,37.3,0.522513959,88.9,96.3,7.4,203.9290695,40.4502197
moderate,firsthalf,30,ScalarRep-CumReward,95.18981826,4.81018174,200.6168475,95.23,5.59,55.9,94.41,100,100,0,0,100,100,0,70,0,0,100,21,0,38.71699997,2.988725914,61.28300003,97.01127409,39.21635929,96.74601784,38.26846904,NaN,11.52250088,6.408819309,NaN,90.7,90.3888763,9.611123699,5.59,39.21635929,60.78364071,100,0,0,100,100,0,70,0,92.14,94.06,87.6,96.4,4.54,-2.34,29.7,18,0.619700292,96.1,96.2,0.1,NaN,13.86167154
moderate,firsthalf,30,ScalarRep-EMA,94.53152415,5.46847585,201.6979754,85.38,5.59,55.9,94.41,100,100,0,0,100,100,0,70,0,0,100,21,0,18.28468734,3.083027988,81.71531266,96.91697201,51.7519129,86.62114003,26.98597882,NaN,-0.013998134,0.055052505,NaN,78.3,0.147922941,99.85207706,5.59,51.7519129,48.2480871,100,0,0,100,100,0,70,0,92.14,75.7,86.36,95.06,5.78,-19.36,121.5,24.7,0.200165568,89.9,96.3,6.4,NaN,11.06942613
moderate,firsthalf,30,Threshold,95.67495407,4.325045933,199.1049578,96.2,10.06,100.6,89.94,95.57142857,99.3877551,13.33333333,0.612244898,86.66666667,99.3877551,90.5,72.80264555,23.08561873,13.33333333,100,21,2.8,32.50459943,3.072887618,67.49540057,96.92711238,31.10797556,97.01201641,31.26052378,2.408333333,0.181210194,0.158555358,NaN,94.2,84.06744452,15.93255548,10.06,31.10797556,68.89202444,86.66666667,13.33333333,0.612244898,86.66666667,99.3877551,90.5,72.80264555,23.08561873,89.28,94.82,82.82,97.58,6.46,-2.76,25.9,12.1,0.486658655,96.5,98.6,2.1,186.5,30.96875536
moderate,firsthalf,30,Threshold-MaxRep,95.88990513,4.110094875,198.8359761,96.71,9.51,95.1,90.49,94.14285714,99.79591837,19.04761905,0.204081633,80.95238095,99.79591837,97.5,74.25748772,31.07077673,19.04761905,100,21,4,32.52031693,3.035602502,67.47968307,96.9643975,28.06275428,97.42767893,29.54920044,1.9,0.189532435,0.156245044,NaN,94.1,83.82175062,16.17824938,9.51,28.06275428,71.93724572,80.95238095,19.04761905,0.204081633,80.95238095,99.79591837,97.5,74.25748772,31.07077673,89.8,95.46,83.74,97.96,6.06,-2.5,22.7,10.2,0.47583633,97.1,98.7,1.6,216.8791667,34.77893883
moderate,firsthalf,30,Threshold-NoTierSel,95.69764941,4.302350593,198.9687555,95.56,10.93,109.3,89.07,97.42857143,99.59183673,7.619047619,0.408163265,92.38095238,99.59183673,71.66666667,71.56896464,13.6627141,7.619047619,100,21,1.6,26.52165995,3.093729932,73.47834005,96.90627007,30.49776018,96.19284516,27.96010554,7.145833333,0.163693278,0.156140976,NaN,90.2,77.82933562,22.17066438,10.93,30.49776018,69.50223982,92.38095238,7.619047619,0.408163265,92.38095238,99.59183673,71.66666667,71.56896464,13.6627141,88.04,93.44,82.44,97.68,5.6,-4.24,32.8,11.6,0.352669553,96.7,98.7,2,210.0625,27.03115922
moderate,firsthalf,30,Threshold-Uniform,92.64261858,7.357381422,205.4177281,88.55,5.76,57.6,94.24,96.28571429,99.79591837,11.9047619,0.204081633,88.0952381,99.79591837,96.66666667,72.56791784,20.87843316,11.9047619,100,21,2.5,38.20329476,3.068077114,61.79670524,96.93192289,62.61242274,91.88486355,47.33220678,11.5,0.025310578,0.040325614,NaN,85.4,25.71868885,74.28131115,5.76,62.61242274,37.38757726,88.0952381,11.9047619,0.204081633,88.0952381,99.79591837,96.66666667,72.56791784,20.87843316,92.14,85.64,82.48,91.46,9.66,-5.82,71.8,42.7,0.594493545,88.7,93.1,4.4,326.5066667,46.17489242
moderate,firsthalf,50,3VSL-Binary,84.78690841,15.21309159,218.0306477,74.59,8.12,81.2,91.88,100,100,0,0,100,100,0,50,0,0,100,35,0,46.38686256,3.296588654,53.61313744,96.70341135,84.07896953,82.45663941,59.75490783,NaN,0.163271587,0.180678234,NaN,72.9,73.09412699,26.90587301,8.12,84.07896953,15.92103047,100,0,0,100,100,0,50,0,88.5,71.68,67.3,77.5,21.2,-5.82,141.6,112.5,0.796611654,73.3,78.5,5.2,NaN,20.78352757
moderate,firsthalf,50,Beta (BRS),82.67003109,17.32996891,222.1363042,62.88,8.12,81.2,91.88,100,100,0,0,100,100,0,50,0,0,100,35,0,38.06539816,3.342822148,61.93460184,96.65717785,88.15284022,69.53053416,53.08385064,NaN,0.097129166,0.193765299,NaN,53.9,94.20103496,5.798965041,8.12,88.15284022,11.84715978,100,0,0,100,100,0,50,0,88.5,52.22,63.42,73.54,25.08,-21.32,238.9,132.3,0.559771913,61.2,78,16.8,NaN,31.08953189
moderate,firsthalf,50,RUST,94.68378285,5.316217149,198.5476467,91.09,27.68,276.8,72.32,93.71428571,99.71428571,12.28571429,0.285714286,87.71428571,99.71428571,98,53.25704926,21.29404062,12.28571429,100,35,4.3,19.09931948,3.287438504,80.90068052,96.7125615,44.56419417,89.55201103,26.6122156,14.24583333,0.136152424,0.157128453,NaN,74.6,72.85191999,27.14808001,27.68,44.56419417,55.43580583,87.71428571,12.28571429,0.285714286,87.71428571,99.71428571,98,53.25704926,21.29404062,74.74,85.14,62.18,97.04,12.56,-11.9,74.3,14.8,0.192219244,91,100,9,64.71166667,17.83187629
moderate,firsthalf,50,RUST-NoDH,91.98746394,8.012536056,203.9173532,81.88,16.41,164.1,83.59,73.42857143,99.14285714,52.28571429,0.857142857,47.71428571,99.14285714,98.49282297,67.56253024,68.19350792,52.28571429,100,35,18.3,24.94196329,3.285345371,75.05803671,96.71465463,67.44418145,82.25816786,36.37501497,9.139733894,0.123407002,0.175158988,NaN,73.3,85.24609451,14.75390549,16.41,67.44418145,32.55581855,47.71428571,52.28571429,0.857142857,47.71428571,99.14285714,98.49282297,67.56253024,68.19350792,87.36,71.76,66.44,92,20.92,-20.24,141.2,40,0.281238666,78.2,99.6,21.4,92.91004669,31.34198399
moderate,firsthalf,50,RUST-NoRec,93.57636733,6.423632673,200.7241634,83.54,18.71,187.1,81.29,72.28571429,96.85714286,52.28571429,3.142857143,47.71428571,96.85714286,94.30276449,67.03084465,67.22217876,52.28571429,100,35,18.3,18.88141605,3.264811023,81.11858395,96.73518898,59.3116072,82.37181725,28.55297076,8.574677871,0.164973933,0.166774785,NaN,71.8,61.27620068,38.72379932,18.71,59.3116072,40.6883928,47.71428571,52.28571429,3.142857143,47.71428571,96.85714286,94.30276449,67.03084465,67.22217876,86.8,72.12,65.34,94.96,21.46,-22.84,139.4,25.2,0.180756102,83.3,100,16.7,57.86725122,21.86156852
moderate,firsthalf,50,RUST-NoTier,94.70163562,5.298364378,198.5723537,90.64,28.53,285.3,71.47,93.57142857,100,12.85714286,0,87.14285714,100,100,53.48724494,22.28528247,12.85714286,100,35,4.5,18.03937078,3.281069759,81.96062922,96.71893024,44.91398603,88.75414494,25.64424107,14.39666667,0.127958775,0.155828212,NaN,69.8,68.29594496,31.70405504,28.53,44.91398603,55.08601397,87.14285714,12.85714286,0,87.14285714,100,100,53.48724494,22.28528247,73.28,84.16,62.06,97.12,11.22,-12.96,79.2,14.4,0.1745969,90.5,100,9.5,54.58,16.52061499
